Load environment configuration
mkdir: created directory '/appsmith-stacks/data/certificate'
mkdir: created directory '/appsmith-stacks/data/certificate/conf'
'/opt/appsmith/editor/index.html' -> '/opt/appsmith/index.html.original'
127.0.0.1 - - [18/Apr/2023:15:47:37 +0000] "GET /rts-api/v1/health-check HTTP/1.1" 200 16 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:01:18 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:01:33 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:01:48 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:02:04 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:02:19 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:02:34 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:02:49 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:03:05 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:03:20 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:03:35 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:03:50 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:04:06 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:04:21 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:04:36 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:04:52 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:05:07 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:05:22 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:05:37 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:05:53 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:06:08 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:06:23 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:06:38 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:06:54 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:07:09 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:07:24 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:07:40 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:07:55 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:08:10 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:08:25 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:08:41 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:08:56 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:09:11 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:09:26 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:09:42 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:09:57 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:10:12 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:10:28 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:10:43 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:10:58 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:11:13 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:11:29 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:11:44 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:11:59 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:12:14 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:12:30 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:12:45 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:13:00 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:13:15 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:13:31 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:13:46 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:14:01 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:14:17 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:14:32 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:14:47 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:15:02 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:15:18 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:15:33 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:15:48 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:16:04 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:16:19 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:16:34 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:16:50 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:17:05 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:17:20 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:17:35 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:17:51 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:18:06 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:18:21 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:18:36 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:18:52 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:19:07 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:19:22 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:19:37 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:19:53 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:20:08 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:20:23 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:20:39 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:20:54 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:21:09 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:21:24 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:21:40 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:21:55 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:22:10 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:22:26 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:22:41 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:22:56 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:23:11 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:23:27 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:23:42 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:23:57 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:24:12 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:24:27 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:24:43 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:24:58 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:25:13 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:25:28 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:25:44 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:25:59 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:26:14 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:26:29 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:26:45 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:27:00 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:27:15 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:27:30 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:27:46 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:28:01 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:28:16 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:28:31 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:28:47 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:29:02 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:21:29:13 +0000] "GET /rts/?EIO=4&transport=websocket HTTP/1.1" 101 840 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:13 +0000] "GET /app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:14 +0000] "GET /api/v1/users/features HTTP/1.1" 200 254 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:14 +0000] "GET /api/v1/tenants/current HTTP/1.1" 200 166 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:14 +0000] "GET /api/v1/users/me HTTP/1.1" 200 289 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/pages?pageId=643ebc2d180a343b7261003e&mode=EDIT HTTP/1.1" 200 768 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003e HTTP/1.1" 200 2407 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/libraries/643ebc26180a343b72610033 HTTP/1.1" 200 101 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/collections/actions?applicationId=643ebc26180a343b72610033 HTTP/1.1" 200 101 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/themes/applications/643ebc26180a343b72610033/current?mode=EDIT HTTP/1.1" 200 1443 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/themes/applications/643ebc26180a343b72610033 HTTP/1.1" 200 4657 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/workspaces/643ebbc9180a343b72610026/members HTTP/1.1" 200 211 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/actions?applicationId=643ebc26180a343b72610033 HTTP/1.1" 200 1871 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/plugins?workspaceId=643ebbc9180a343b72610026 HTTP/1.1" 200 23693 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003d HTTP/1.1" 200 6265 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003e HTTP/1.1" 200 2407 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003c HTTP/1.1" 200 7678 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003b HTTP/1.1" 200 5745 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/datasources?workspaceId=643ebbc9180a343b72610026 HTTP/1.1" 200 101 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003f HTTP/1.1" 200 6897 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/pages/643ebc2d180a343b72610040 HTTP/1.1" 200 5784 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/pages/643ebc2d180a343b72610041 HTTP/1.1" 200 7336 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "POST /api/v1/usage-pulse HTTP/1.1" 201 76 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/datasources/mocks HTTP/1.1" 200 202 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/plugins/643ebba8180a343b72610002/form HTTP/1.1" 200 1033 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/plugins/643ebbae180a343b72610023/form HTTP/1.1" 200 1956 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/workspaces/643ebbc9180a343b72610026 HTTP/1.1" 200 521 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/plugins/default/icons HTTP/1.1" 200 761 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:15 +0000] "GET /api/v1/app-templates/filters HTTP/1.1" 200 967 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
127.0.0.1 - - [18/Apr/2023:21:29:17 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:21:29:18 +0000] "GET /pageService.js HTTP/1.1" 304 0 "http://localhost:8080/pageService.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:20 +0000] "GET /api/v1/git/status/app/643ebc26180a343b72610033?branchName=master HTTP/1.1" 200 298 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:21:29:20 +0000] "GET /api/v1/git/branch/app/643ebc26180a343b72610033? HTTP/1.1" 200 158 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
127.0.0.1 - - [18/Apr/2023:21:29:33 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:29:48 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:30:03 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:30:19 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:30:34 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:30:49 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:31:04 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:31:19 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:21:31:35 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
